NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,,38,0.3199277,1.2291808,0.19144602,0.79372364,1.0,4718,"tags=42%, list=29%, signal=59%",
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,,18,0.54126024,1.2279332,0.105367795,0.7965329,1.0,4244,"tags=50%, list=26%, signal=68%",
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,,45,0.46132025,1.2272339,0.32329318,0.79855514,1.0,5715,"tags=69%, list=36%, signal=107%",
GO_MALE_MEIOTIC_NUCLEAR_DIVISION,GO_MALE_MEIOTIC_NUCLEAR_DIVISION,,29,0.43289968,1.2272124,0.20898438,0.7976605,1.0,4966,"tags=48%, list=31%, signal=70%",
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS,GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS,,53,0.36910096,1.227117,0.20080322,0.7968921,1.0,4755,"tags=49%, list=30%, signal=69%",
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,,37,0.40670085,1.2270398,0.10685484,0.7961472,1.0,4168,"tags=43%, list=26%, signal=58%",
GO_RIG_I_SIGNALING_PATHWAY,GO_RIG_I_SIGNALING_PATHWAY,,15,0.45942357,1.2269298,0.1626506,0.7953205,1.0,3993,"tags=47%, list=25%, signal=62%",
GO_REGULATION_OF_ODONTOGENESIS,GO_REGULATION_OF_ODONTOGENESIS,,16,0.5070701,1.2269067,0.0,0.794297,1.0,3946,"tags=50%, list=25%, signal=66%",
GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,,38,0.30384317,1.226552,0.118473895,0.794561,1.0,4140,"tags=39%, list=26%, signal=53%",
GO_CELLULAR_DETOXIFICATION,GO_CELLULAR_DETOXIFICATION,,71,0.37607828,1.2263238,0.08559499,0.79415417,1.0,3908,"tags=44%, list=24%, signal=57%",
REACTOME_HIV_LIFE_CYCLE,REACTOME_HIV_LIFE_CYCLE,,141,0.33648545,1.2259622,0.2020202,0.7942294,1.0,6089,"tags=58%, list=38%, signal=93%",
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,,92,0.4148303,1.2259419,0.20876826,0.793215,1.0,4560,"tags=49%, list=28%, signal=68%",
GO_ATPASE_ACTIVATOR_ACTIVITY,GO_ATPASE_ACTIVATOR_ACTIVITY,,22,0.30843636,1.2251902,0.102713175,0.7944231,1.0,3245,"tags=32%, list=20%, signal=40%",
REACTOME_COMPLEX_I_BIOGENESIS,REACTOME_COMPLEX_I_BIOGENESIS,,49,0.4392297,1.2246065,0.30538923,0.7951449,1.0,6633,"tags=67%, list=41%, signal=114%",
GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,,32,0.42516077,1.224224,0.18875502,0.7956265,1.0,3834,"tags=47%, list=24%, signal=61%",
GO_PEPTIDASE_COMPLEX,GO_PEPTIDASE_COMPLEX,,83,0.33278027,1.2239503,0.20576131,0.7955197,1.0,5895,"tags=52%, list=37%, signal=81%",
GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,,34,0.52169716,1.2236835,0.0,0.7951182,1.0,2338,"tags=44%, list=15%, signal=52%",
GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,,31,0.33584476,1.2235624,0.08232932,0.79419625,1.0,5500,"tags=48%, list=34%, signal=73%",
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,,139,0.3357817,1.2234371,0.20876826,0.79364735,1.0,4755,"tags=45%, list=30%, signal=63%",
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,,17,0.38250613,1.2233473,0.10412574,0.79314536,1.0,3268,"tags=29%, list=20%, signal=37%",
REACTOME_METALLOPROTEASE_DUBS,REACTOME_METALLOPROTEASE_DUBS,,19,0.4302705,1.2226549,0.21538462,0.7949257,1.0,4455,"tags=47%, list=28%, signal=65%",
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD,GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD,,19,0.47048917,1.2225951,0.20656371,0.7940292,1.0,5377,"tags=63%, list=33%, signal=95%",
REACTOME_HEDGEHOG_ON_STATE,REACTOME_HEDGEHOG_ON_STATE,,78,0.3208997,1.2224023,0.28395063,0.7939943,1.0,4231,"tags=44%, list=26%, signal=59%",
GO_REPLISOME,GO_REPLISOME,,27,0.55927634,1.2220227,0.20080322,0.79444647,1.0,4907,"tags=70%, list=31%, signal=101%",
REACTOME_DEPURINATION,REACTOME_DEPURINATION,,18,0.38706467,1.2218654,0.19417475,0.7940168,1.0,1985,"tags=33%, list=12%, signal=38%",
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,,38,0.40385383,1.2207489,0.0,0.7964562,1.0,4829,"tags=42%, list=30%, signal=60%",
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,,38,0.28620595,1.2205228,0.18292683,0.7959471,1.0,1878,"tags=24%, list=12%, signal=27%",
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,,30,0.3622349,1.2204655,0.33535352,0.79522556,1.0,4533,"tags=50%, list=28%, signal=70%",
GO_TELOMERASE_RNA_BINDING,GO_TELOMERASE_RNA_BINDING,,21,0.49223995,1.2201624,0.16666667,0.7953874,1.0,4872,"tags=52%, list=30%, signal=75%",
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,,25,0.37440488,1.2201544,0.20703934,0.79439545,1.0,5178,"tags=60%, list=32%, signal=88%",
GO_FRIZZLED_BINDING,GO_FRIZZLED_BINDING,,34,0.43850625,1.2193325,0.27254903,0.7961463,1.0,3207,"tags=44%, list=20%, signal=55%",
GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,,39,0.31085968,1.2192779,0.08745247,0.79533446,1.0,2952,"tags=33%, list=18%, signal=41%",
REACTOME_MITOTIC_PROPHASE,REACTOME_MITOTIC_PROPHASE,,90,0.39139953,1.2182984,0.24096386,0.79711056,1.0,5480,"tags=57%, list=34%, signal=86%",
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,,23,0.47527787,1.2182649,0.21606119,0.79616475,1.0,4741,"tags=52%, list=30%, signal=74%",
GO_ZYMOGEN_ACTIVATION,GO_ZYMOGEN_ACTIVATION,,32,0.40528816,1.2178369,0.19871795,0.79720414,1.0,3168,"tags=31%, list=20%, signal=39%",
GO_CELLULAR_RESPONSE_TO_RADIATION,GO_CELLULAR_RESPONSE_TO_RADIATION,,158,0.3426542,1.2176158,0.20080322,0.7965823,1.0,4999,"tags=47%, list=31%, signal=67%",
GO_COPII_COATED_VESICLE_BUDDING,GO_COPII_COATED_VESICLE_BUDDING,,68,0.3593028,1.21699,0.0,0.7978679,1.0,3367,"tags=37%, list=21%, signal=46%",
GO_REGULATION_OF_EXIT_FROM_MITOSIS,GO_REGULATION_OF_EXIT_FROM_MITOSIS,,18,0.41236806,1.2167567,0.11281071,0.7978832,1.0,2838,"tags=50%, list=18%, signal=61%",
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,,114,0.30529,1.216572,0.17741935,0.7978464,1.0,3576,"tags=32%, list=22%, signal=40%",
GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,,73,0.3406347,1.2164999,0.18951613,0.79744065,1.0,4142,"tags=42%, list=26%, signal=57%",
GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE,GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE,,16,0.47187904,1.2157552,0.20366599,0.7985864,1.0,4005,"tags=38%, list=25%, signal=50%",
GO_TOXIN_TRANSPORT,GO_TOXIN_TRANSPORT,,34,0.32494867,1.2152007,0.08146639,0.79931265,1.0,3652,"tags=38%, list=23%, signal=49%",
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,,90,0.3920031,1.2150798,0.11919192,0.79861104,1.0,4988,"tags=52%, list=31%, signal=75%",
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,,43,0.45572126,1.2147254,0.2811245,0.7985148,1.0,5762,"tags=70%, list=36%, signal=109%",
GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,,20,0.41592574,1.2145118,0.10621242,0.79801285,1.0,3281,"tags=40%, list=20%, signal=50%",
GO_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY,GO_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY,,18,0.39718297,1.2141858,0.1,0.7981847,1.0,1083,"tags=22%, list=7%, signal=24%",
GO_APICAL_JUNCTION_COMPLEX,GO_APICAL_JUNCTION_COMPLEX,,118,0.33671048,1.2140636,0.19483101,0.79771644,1.0,2444,"tags=31%, list=15%, signal=36%",
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,,74,0.40128458,1.2139063,0.24096386,0.7972795,1.0,5715,"tags=61%, list=36%, signal=94%",
GO_RRNA_CATABOLIC_PROCESS,GO_RRNA_CATABOLIC_PROCESS,,17,0.56526345,1.2133921,0.2811245,0.7981612,1.0,5899,"tags=59%, list=37%, signal=93%",
GO_ORGANELLE_ENVELOPE_LUMEN,GO_ORGANELLE_ENVELOPE_LUMEN,,79,0.3593341,1.2130076,0.3161157,0.79862803,1.0,5018,"tags=51%, list=31%, signal=73%",
GO_CYTOCHROME_COMPLEX,GO_CYTOCHROME_COMPLEX,,21,0.5560242,1.2122463,0.30417496,0.8002493,1.0,6130,"tags=81%, list=38%, signal=131%",
GO_XENOBIOTIC_METABOLIC_PROCESS,GO_XENOBIOTIC_METABOLIC_PROCESS,,64,0.32784414,1.2115858,0.18940938,0.8022793,1.0,1961,"tags=25%, list=12%, signal=28%",
GO_CONDENSED_NUCLEAR_CHROMOSOME,GO_CONDENSED_NUCLEAR_CHROMOSOME,,73,0.38081688,1.2111523,0.20117188,0.80249876,1.0,2806,"tags=37%, list=17%, signal=45%",
GO_ENDODEOXYRIBONUCLEASE_ACTIVITY,GO_ENDODEOXYRIBONUCLEASE_ACTIVITY,,34,0.354936,1.2111232,0.08080808,0.8016062,1.0,3111,"tags=41%, list=19%, signal=51%",
REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_PROGRAMMED_CELL_DEATH,,156,0.29275987,1.2108144,0.20366599,0.80160505,1.0,5500,"tags=48%, list=34%, signal=72%",
GO_MITOCHONDRIAL_MEMBRANE_PART,GO_MITOCHONDRIAL_MEMBRANE_PART,,175,0.32420856,1.2104421,0.31160897,0.8014982,1.0,6180,"tags=55%, list=38%, signal=88%",
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,,25,0.45368692,1.210385,0.20152092,0.8005949,1.0,4700,"tags=48%, list=29%, signal=68%",
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,,37,0.5467225,1.2102851,0.27388534,0.80025595,1.0,2508,"tags=30%, list=16%, signal=35%",
REACTOME_SIGNALING_BY_NOTCH4,REACTOME_SIGNALING_BY_NOTCH4,,81,0.3680077,1.210144,0.08559499,0.7996576,1.0,4213,"tags=41%, list=26%, signal=55%",
GO_G1_DNA_DAMAGE_CHECKPOINT,GO_G1_DNA_DAMAGE_CHECKPOINT,,60,0.48280478,1.2094619,0.08232932,0.80078,1.0,4205,"tags=53%, list=26%, signal=72%",
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,,16,0.4488272,1.2093576,0.0,0.80050135,1.0,1510,"tags=38%, list=9%, signal=41%",
GO_RESPONSE_TO_CORTICOSTEROID,GO_RESPONSE_TO_CORTICOSTEROID,,126,0.32276326,1.2082467,0.08559499,0.8036441,1.0,4026,"tags=39%, list=25%, signal=51%",
GO_FOLIC_ACID_METABOLIC_PROCESS,GO_FOLIC_ACID_METABOLIC_PROCESS,,16,0.45584643,1.2080438,0.07915058,0.8032992,1.0,6437,"tags=75%, list=40%, signal=125%",
GO_RESPONSE_TO_ANTINEOPLASTIC_AGENT,GO_RESPONSE_TO_ANTINEOPLASTIC_AGENT,,81,0.34189415,1.2068928,0.19832985,0.80710214,1.0,3523,"tags=36%, list=22%, signal=46%",
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,,120,0.3565467,1.2066494,0.20080322,0.8067757,1.0,4777,"tags=50%, list=30%, signal=71%",
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC,GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC,,36,0.4742886,1.2064986,0.20080322,0.8064114,1.0,5499,"tags=61%, list=34%, signal=93%",
GO_RRNA_METABOLIC_PROCESS,GO_RRNA_METABOLIC_PROCESS,,194,0.46557048,1.2064749,0.28806585,0.80560356,1.0,5675,"tags=60%, list=35%, signal=91%",
GO_RECEPTOR_RECYCLING,GO_RECEPTOR_RECYCLING,,30,0.3109045,1.206349,0.10671937,0.80492043,1.0,528,"tags=13%, list=3%, signal=14%",
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,,167,0.335275,1.2060546,0.08350305,0.8053332,1.0,3686,"tags=38%, list=23%, signal=48%",
GO_PIGMENT_BIOSYNTHETIC_PROCESS,GO_PIGMENT_BIOSYNTHETIC_PROCESS,,53,0.42325258,1.20526,0.08232932,0.80718535,1.0,4954,"tags=55%, list=31%, signal=79%",
PID_HNF3B_PATHWAY,PID_HNF3B_PATHWAY,,28,0.4116272,1.2047958,0.15863454,0.80812573,1.0,2748,"tags=32%, list=17%, signal=39%",
GO_REGULATION_OF_ISOTYPE_SWITCHING,GO_REGULATION_OF_ISOTYPE_SWITCHING,,26,0.38446146,1.2043272,0.15863454,0.80869406,1.0,4410,"tags=54%, list=27%, signal=74%",
GO_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,GO_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,,43,0.35621533,1.2039481,0.2045889,0.8085805,1.0,2599,"tags=35%, list=16%, signal=42%",
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,,16,0.54079497,1.2035505,0.20080322,0.8091315,1.0,4752,"tags=63%, list=30%, signal=89%",
GO_REGULATION_OF_CYTOKINESIS,GO_REGULATION_OF_CYTOKINESIS,,73,0.3182988,1.2033541,0.20075047,0.80857646,1.0,3267,"tags=37%, list=20%, signal=46%",
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,,42,0.4994577,1.2028909,0.08232932,0.80927753,1.0,3614,"tags=45%, list=23%, signal=58%",
REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY,REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY,,20,0.42748398,1.2012093,0.22266401,0.8138014,1.0,4196,"tags=50%, list=26%, signal=68%",
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,131,0.32703394,1.2010863,0.08559499,0.8133007,1.0,4966,"tags=45%, list=31%, signal=65%",
GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,,90,0.3128676,1.2010581,0.097087376,0.81242347,1.0,4984,"tags=49%, list=31%, signal=70%",
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,,41,0.3897242,1.2008576,0.197479,0.81167996,1.0,5195,"tags=51%, list=32%, signal=76%",
GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,,25,0.4090023,1.2008446,0.2729124,0.8107294,1.0,3604,"tags=40%, list=22%, signal=51%",
GO_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE,GO_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE,,15,0.4438498,1.2001517,0.27813163,0.8114591,1.0,172,"tags=20%, list=1%, signal=20%",
GO_NUCLEAR_HETEROCHROMATIN,GO_NUCLEAR_HETEROCHROMATIN,,30,0.42625028,1.1997434,0.1199187,0.81172,1.0,3648,"tags=43%, list=23%, signal=56%",
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,,38,0.4103145,1.1989719,0.08232932,0.8132115,1.0,4955,"tags=45%, list=31%, signal=65%",
GO_PROTEIN_TRANSPORTER_ACTIVITY,GO_PROTEIN_TRANSPORTER_ACTIVITY,,83,0.30259734,1.1988068,0.30237153,0.8128907,1.0,4324,"tags=43%, list=27%, signal=59%",
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,,53,0.33870572,1.1985707,0.08559499,0.8132529,1.0,4652,"tags=47%, list=29%, signal=66%",
GO_EXORIBONUCLEASE_ACTIVITY,GO_EXORIBONUCLEASE_ACTIVITY,,33,0.45897287,1.1985201,0.2811245,0.812429,1.0,6307,"tags=70%, list=39%, signal=115%",
GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,,71,0.29485595,1.1982464,0.09469697,0.81217265,1.0,4984,"tags=48%, list=31%, signal=69%",
GO_CRANIOFACIAL_SUTURE_MORPHOGENESIS,GO_CRANIOFACIAL_SUTURE_MORPHOGENESIS,,15,0.4395184,1.1978061,0.07884616,0.81355625,1.0,1958,"tags=33%, list=12%, signal=38%",
GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS,GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS,,21,0.40764907,1.1971601,0.21653543,0.81438076,1.0,4565,"tags=48%, list=28%, signal=66%",
GO_NUCLEAR_ENVELOPE_ORGANIZATION,GO_NUCLEAR_ENVELOPE_ORGANIZATION,,50,0.24370056,1.1970232,0.08712121,0.8137992,1.0,2391,"tags=24%, list=15%, signal=28%",
GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,,15,0.4130418,1.1968896,0.22540984,0.81319594,1.0,3674,"tags=40%, list=23%, signal=52%",
GO_RESPONSE_TO_THYROID_HORMONE,GO_RESPONSE_TO_THYROID_HORMONE,,22,0.39735454,1.1967142,0.0,0.81274635,1.0,2701,"tags=36%, list=17%, signal=44%",
GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,,166,0.35350356,1.196557,0.118473895,0.8122924,1.0,4988,"tags=49%, list=31%, signal=70%",
GO_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION,GO_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION,,21,0.5025806,1.1960466,0.19832985,0.8125519,1.0,1854,"tags=33%, list=12%, signal=38%",
GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS,GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS,,77,0.34201986,1.1959305,0.21022727,0.8120353,1.0,3385,"tags=42%, list=21%, signal=52%",
GO_TRNA_WOBBLE_BASE_MODIFICATION,GO_TRNA_WOBBLE_BASE_MODIFICATION,,18,0.41967115,1.1954751,0.16666667,0.8125346,1.0,2682,"tags=28%, list=17%, signal=33%",
GO_DNA_DEPENDENT_ATPASE_ACTIVITY,GO_DNA_DEPENDENT_ATPASE_ACTIVITY,,81,0.41705242,1.1953301,0.19879518,0.8118856,1.0,4758,"tags=57%, list=30%, signal=80%",
GO_REGULATION_OF_MRNA_PROCESSING,GO_REGULATION_OF_MRNA_PROCESSING,,127,0.3010499,1.19465,0.076767676,0.81341755,1.0,4984,"tags=43%, list=31%, signal=62%",
GO_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION,GO_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION,,52,0.30573365,1.1945713,0.08023483,0.8127049,1.0,3873,"tags=42%, list=24%, signal=56%",
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,,25,0.532656,1.1945597,0.24242425,0.81184006,1.0,2745,"tags=52%, list=17%, signal=63%",
GO_RESPONSE_TO_IONIZING_RADIATION,GO_RESPONSE_TO_IONIZING_RADIATION,,136,0.35564402,1.1942303,0.20080322,0.811907,1.0,5584,"tags=52%, list=35%, signal=79%",
GO_NF_KAPPAB_BINDING,GO_NF_KAPPAB_BINDING,,28,0.33106685,1.1941118,0.18329939,0.8113833,1.0,4155,"tags=36%, list=26%, signal=48%",
GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,,20,0.42004576,1.1939738,0.21242484,0.8109536,1.0,1595,"tags=25%, list=10%, signal=28%",
GO_TRANSLATION_REGULATOR_ACTIVITY,GO_TRANSLATION_REGULATOR_ACTIVITY,,122,0.328872,1.193932,0.19880715,0.8101413,1.0,3917,"tags=41%, list=24%, signal=54%",
GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,,99,0.34381247,1.1933979,0.20080322,0.8106835,1.0,4970,"tags=45%, list=31%, signal=65%",
GO_GOLGI_VESICLE_BUDDING,GO_GOLGI_VESICLE_BUDDING,,76,0.34794372,1.1923045,0.10337972,0.81325316,1.0,3367,"tags=37%, list=21%, signal=46%",
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,,71,0.38439402,1.1919767,0.20080322,0.8137053,1.0,5972,"tags=68%, list=37%, signal=107%",
GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY,GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY,,107,0.32476056,1.1911792,0.27348644,0.81598276,1.0,4297,"tags=42%, list=27%, signal=57%",
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,,83,0.41722313,1.1910521,0.3862213,0.81552833,1.0,4213,"tags=43%, list=26%, signal=58%",
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,,16,0.50677013,1.1900667,0.08436214,0.8180397,1.0,5879,"tags=75%, list=37%, signal=118%",
KEGG_BUTANOATE_METABOLISM,KEGG_BUTANOATE_METABOLISM,,29,0.33525553,1.1898196,0.10570825,0.81806934,1.0,3800,"tags=38%, list=24%, signal=50%",
GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING,GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING,,19,0.516162,1.1893069,0.39278132,0.8197524,1.0,2131,"tags=32%, list=13%, signal=36%",
REACTOME_FGFR2_ALTERNATIVE_SPLICING,REACTOME_FGFR2_ALTERNATIVE_SPLICING,,27,0.38850585,1.189264,0.18989898,0.8188696,1.0,6236,"tags=78%, list=39%, signal=127%",
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,,77,0.38286373,1.1885767,0.20576131,0.8208138,1.0,5770,"tags=57%, list=36%, signal=89%",
GO_NUCLEAR_MATRIX,GO_NUCLEAR_MATRIX,,101,0.28026468,1.188573,0.08151093,0.8198938,1.0,3358,"tags=32%, list=21%, signal=40%",
