NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,,16,-0.44325867,-1.2982179,0.0,0.5779705,1.0,2901,"tags=31%, list=18%, signal=38%",
GO_ESTABLISHMENT_OF_CELL_POLARITY,GO_ESTABLISHMENT_OF_CELL_POLARITY,,118,-0.27309352,-1.2979602,0.0,0.57787144,1.0,2334,"tags=24%, list=15%, signal=28%",
GO_MYOBLAST_PROLIFERATION,GO_MYOBLAST_PROLIFERATION,,15,-0.50343037,-1.2977041,0.08880309,0.57784957,1.0,4686,"tags=67%, list=29%, signal=94%",
GO_CARDIAC_CONDUCTION,GO_CARDIAC_CONDUCTION,,124,-0.42660308,-1.2976414,0.0,0.5772338,1.0,3960,"tags=49%, list=25%, signal=65%",
GO_RESPONSE_TO_COCAINE,GO_RESPONSE_TO_COCAINE,,37,-0.43451032,-1.2973427,0.09615385,0.5771516,1.0,2940,"tags=41%, list=18%, signal=50%",
GO_GABA_RECEPTOR_ACTIVITY,GO_GABA_RECEPTOR_ACTIVITY,,18,-0.6666875,-1.2972943,0.0,0.57663155,1.0,1285,"tags=50%, list=8%, signal=54%",
GO_RECEPTOR_INTERNALIZATION,GO_RECEPTOR_INTERNALIZATION,,92,-0.3614298,-1.29702,0.0,0.5763385,1.0,3061,"tags=33%, list=19%, signal=40%",
BIOCARTA_BAD_PATHWAY,BIOCARTA_BAD_PATHWAY,,20,-0.44011068,-1.2969946,0.0,0.5756153,1.0,4806,"tags=60%, list=30%, signal=86%",
GO_EPITHELIAL_CELL_FATE_COMMITMENT,GO_EPITHELIAL_CELL_FATE_COMMITMENT,,15,-0.48247033,-1.2967906,0.21146245,0.57525903,1.0,2591,"tags=40%, list=16%, signal=48%",
GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,,20,-0.50049007,-1.2964538,0.0,0.5753643,1.0,3114,"tags=40%, list=19%, signal=50%",
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,,53,-0.40958393,-1.2963592,0.10291262,0.5747546,1.0,4537,"tags=57%, list=28%, signal=79%",
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,,31,-0.32597792,-1.2962648,0.20736434,0.5743073,1.0,3036,"tags=32%, list=19%, signal=40%",
GO_STRIATED_MUSCLE_CONTRACTION,GO_STRIATED_MUSCLE_CONTRACTION,,131,-0.39366573,-1.2959654,0.097087376,0.57418036,1.0,3976,"tags=44%, list=25%, signal=58%",
BIOCARTA_EDG1_PATHWAY,BIOCARTA_EDG1_PATHWAY,,21,-0.56005716,-1.2959186,0.25,0.5736665,1.0,4628,"tags=71%, list=29%, signal=100%",
GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY,,43,-0.36963084,-1.2956972,0.0,0.5731469,1.0,2789,"tags=40%, list=17%, signal=48%",
GO_PROTEOGLYCAN_METABOLIC_PROCESS,GO_PROTEOGLYCAN_METABOLIC_PROCESS,,68,-0.43908706,-1.294916,0.0,0.5754214,1.0,4155,"tags=40%, list=26%, signal=53%",
GO_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY,GO_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY,,43,-0.4241446,-1.2943491,0.0,0.5760836,1.0,3659,"tags=44%, list=23%, signal=57%",
REACTOME_RHO_GTPASE_CYCLE,REACTOME_RHO_GTPASE_CYCLE,,125,-0.3310089,-1.2942849,0.2235529,0.57553256,1.0,3858,"tags=40%, list=24%, signal=52%",
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,46,-0.36526886,-1.2927498,0.09861933,0.5806382,1.0,3030,"tags=39%, list=19%, signal=48%",
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_DRUG,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_DRUG,,23,-0.3658826,-1.2927382,0.09714286,0.579898,1.0,3043,"tags=39%, list=19%, signal=48%",
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,,88,-0.33881697,-1.2926773,0.0,0.5792896,1.0,4258,"tags=43%, list=27%, signal=58%",
GO_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,GO_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,,33,-0.40270734,-1.2925658,0.0,0.5789186,1.0,2235,"tags=33%, list=14%, signal=39%",
GO_CHLORIDE_TRANSPORT,GO_CHLORIDE_TRANSPORT,,77,-0.4110307,-1.2921747,0.0,0.57902104,1.0,1699,"tags=30%, list=11%, signal=33%",
GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,,30,-0.36617932,-1.2919338,0.0,0.5791503,1.0,2592,"tags=40%, list=16%, signal=48%",
GO_SODIUM_ION_TRANSPORT,GO_SODIUM_ION_TRANSPORT,,167,-0.3469052,-1.2913954,0.0,0.57981247,1.0,4066,"tags=40%, list=25%, signal=53%",
GO_REGULATION_OF_CARDIAC_CONDUCTION,GO_REGULATION_OF_CARDIAC_CONDUCTION,,60,-0.43430895,-1.2913834,0.097087376,0.5791387,1.0,4109,"tags=47%, list=26%, signal=62%",
GO_TRANSPORT_VESICLE_MEMBRANE,GO_TRANSPORT_VESICLE_MEMBRANE,,183,-0.32945022,-1.2913625,0.084886126,0.57834107,1.0,3285,"tags=34%, list=20%, signal=42%",
GO_RESPONSE_TO_NERVE_GROWTH_FACTOR,GO_RESPONSE_TO_NERVE_GROWTH_FACTOR,,52,-0.40075812,-1.2912816,0.11018711,0.5777682,1.0,1561,"tags=31%, list=10%, signal=34%",
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DRUG,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DRUG,,21,-0.44131392,-1.2903488,0.23188406,0.5791251,1.0,3827,"tags=52%, list=24%, signal=69%",
GO_POLYSACCHARIDE_METABOLIC_PROCESS,GO_POLYSACCHARIDE_METABOLIC_PROCESS,,86,-0.3831122,-1.2898313,0.09615385,0.5798825,1.0,3918,"tags=40%, list=24%, signal=52%",
GO_RAC_GTPASE_BINDING,GO_RAC_GTPASE_BINDING,,62,-0.40737393,-1.289585,0.105788425,0.57977927,1.0,1661,"tags=31%, list=10%, signal=34%",
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,,157,-0.36095312,-1.2885402,0.0,0.58139807,1.0,4189,"tags=44%, list=26%, signal=59%",
GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION,GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION,,33,-0.4726425,-1.2883046,0.084886126,0.58157,1.0,3960,"tags=52%, list=25%, signal=68%",
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,,29,-0.52697,-1.2871972,0.32142857,0.5833178,1.0,2940,"tags=59%, list=18%, signal=72%",
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX,GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX,,37,-0.4560515,-1.2871612,0.3090909,0.5827206,1.0,3808,"tags=59%, list=24%, signal=78%",
GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING,GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING,,56,-0.30376098,-1.287079,0.082,0.5819764,1.0,1594,"tags=23%, list=10%, signal=26%",
GO_CELLULAR_RESPONSE_TO_CAMP,GO_CELLULAR_RESPONSE_TO_CAMP,,43,-0.323951,-1.2866069,0.0,0.58220595,1.0,2839,"tags=35%, list=18%, signal=42%",
GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,,20,-0.5123482,-1.2861866,0.30722892,0.58277375,1.0,3218,"tags=55%, list=20%, signal=69%",
GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY,,25,-0.4529399,-1.2857949,0.06854839,0.58357435,1.0,3114,"tags=36%, list=19%, signal=45%",
GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE,GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE,,28,-0.4972259,-1.2856678,0.10453649,0.5832609,1.0,2239,"tags=50%, list=14%, signal=58%",
GO_REGULATORY_RNA_BINDING,GO_REGULATORY_RNA_BINDING,,30,-0.34091794,-1.2856143,0.12096774,0.58263904,1.0,2323,"tags=30%, list=14%, signal=35%",
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,,33,-0.48414785,-1.2854447,0.086134456,0.58217514,1.0,2762,"tags=42%, list=17%, signal=51%",
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT,GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT,,110,-0.3614037,-1.2849033,0.0,0.58275414,1.0,4329,"tags=45%, list=27%, signal=61%",
GO_NEGATIVE_CHEMOTAXIS,GO_NEGATIVE_CHEMOTAXIS,,41,-0.44336995,-1.2837937,0.19624217,0.58567315,1.0,2301,"tags=49%, list=14%, signal=57%",
REACTOME_G_PROTEIN_MEDIATED_EVENTS,REACTOME_G_PROTEIN_MEDIATED_EVENTS,,48,-0.4322638,-1.2829345,0.19066937,0.5872661,1.0,4504,"tags=52%, list=28%, signal=72%",
GO_TERMINAL_BOUTON,GO_TERMINAL_BOUTON,,48,-0.45515123,-1.282713,0.15756303,0.5870652,1.0,2698,"tags=42%, list=17%, signal=50%",
PID_LKB1_PATHWAY,PID_LKB1_PATHWAY,,45,-0.40652236,-1.2822841,0.09943715,0.58772856,1.0,3658,"tags=38%, list=23%, signal=49%",
GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,,75,-0.3541366,-1.2820008,0.0,0.5876581,1.0,2867,"tags=35%, list=18%, signal=42%",
GO_REGULATION_OF_MACROAUTOPHAGY,GO_REGULATION_OF_MACROAUTOPHAGY,,158,-0.28611866,-1.2819791,0.07554672,0.5869307,1.0,4732,"tags=41%, list=29%, signal=57%",
REACTOME_MAP2K_AND_MAPK_ACTIVATION,REACTOME_MAP2K_AND_MAPK_ACTIVATION,,35,-0.38240224,-1.2819145,0.19324578,0.5862633,1.0,4573,"tags=49%, list=28%, signal=68%",
PID_MAPK_TRK_PATHWAY,PID_MAPK_TRK_PATHWAY,,34,-0.364841,-1.28116,0.11205074,0.58842677,1.0,2872,"tags=29%, list=18%, signal=36%",
GO_NEUROPEPTIDE_SIGNALING_PATHWAY,GO_NEUROPEPTIDE_SIGNALING_PATHWAY,,63,-0.44421878,-1.2808731,0.12398374,0.5883679,1.0,3863,"tags=48%, list=24%, signal=62%",
GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,,47,-0.34327108,-1.2806753,0.10685484,0.58790004,1.0,4400,"tags=47%, list=27%, signal=64%",
GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,,18,-0.5446323,-1.2804571,0.0,0.5876209,1.0,1561,"tags=33%, list=10%, signal=37%",
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,,42,-0.321661,-1.2802573,0.10953347,0.5874607,1.0,2835,"tags=26%, list=18%, signal=32%",
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,,49,-0.3800542,-1.2801725,0.17741935,0.5872722,1.0,2584,"tags=33%, list=16%, signal=39%",
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,,58,-0.3552285,-1.2801582,0.09920635,0.58649755,1.0,4907,"tags=48%, list=31%, signal=69%",
GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT,GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT,,25,-0.46056646,-1.2795503,0.0,0.58736515,1.0,4666,"tags=52%, list=29%, signal=73%",
GO_A_BAND,GO_A_BAND,,26,-0.5714689,-1.2793901,0.21153846,0.58689004,1.0,4253,"tags=62%, list=26%, signal=84%",
GO_CLATHRIN_COAT_ASSEMBLY,GO_CLATHRIN_COAT_ASSEMBLY,,18,-0.46015647,-1.2791507,0.15756303,0.586881,1.0,4133,"tags=50%, list=26%, signal=67%",
PID_MET_PATHWAY,PID_MET_PATHWAY,,79,-0.32097542,-1.2789787,0.0,0.58662486,1.0,4617,"tags=44%, list=29%, signal=62%",
GO_GLIAL_CELL_MIGRATION,GO_GLIAL_CELL_MIGRATION,,40,-0.43605036,-1.278949,0.32991803,0.58594364,1.0,1979,"tags=43%, list=12%, signal=48%",
GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,,24,-0.3930187,-1.2778847,0.0,0.5884801,1.0,5313,"tags=63%, list=33%, signal=93%",
GO_REGULATION_OF_PROTEIN_DEACETYLATION,GO_REGULATION_OF_PROTEIN_DEACETYLATION,,36,-0.38570234,-1.2777301,0.0,0.588393,1.0,4544,"tags=44%, list=28%, signal=62%",
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,,192,-0.38010624,-1.2776715,0.105788425,0.5878895,1.0,4253,"tags=45%, list=26%, signal=61%",
GO_HYALURONIC_ACID_BINDING,GO_HYALURONIC_ACID_BINDING,,16,-0.47777534,-1.2771424,0.11434109,0.58787435,1.0,1186,"tags=31%, list=7%, signal=34%",
GO_DETECTION_OF_MECHANICAL_STIMULUS,GO_DETECTION_OF_MECHANICAL_STIMULUS,,30,-0.40298453,-1.2764338,0.18951613,0.58914316,1.0,3467,"tags=40%, list=22%, signal=51%",
GO_REGULATION_OF_AMINO_ACID_TRANSPORT,GO_REGULATION_OF_AMINO_ACID_TRANSPORT,,27,-0.41265044,-1.2763032,0.0,0.58887863,1.0,4545,"tags=52%, list=28%, signal=72%",
GO_NEGATIVE_REGULATION_OF_AUTOPHAGY,GO_NEGATIVE_REGULATION_OF_AUTOPHAGY,,67,-0.3771408,-1.2762939,0.0,0.58811516,1.0,2794,"tags=31%, list=17%, signal=38%",
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,,64,-0.36221355,-1.2750341,0.115530305,0.5910652,1.0,5313,"tags=53%, list=33%, signal=79%",
GO_REGULATION_OF_SENSORY_PERCEPTION,GO_REGULATION_OF_SENSORY_PERCEPTION,,26,-0.47701496,-1.2745197,0.0,0.5914667,1.0,4583,"tags=54%, list=29%, signal=75%",
GO_RESPONSE_TO_MORPHINE,GO_RESPONSE_TO_MORPHINE,,29,-0.43805546,-1.2739589,0.11380597,0.59253985,1.0,2661,"tags=34%, list=17%, signal=41%",
REACTOME_SIGNALING_BY_VEGF,REACTOME_SIGNALING_BY_VEGF,,96,-0.35648096,-1.2734822,0.105788425,0.5926084,1.0,4583,"tags=45%, list=29%, signal=62%",
GO_AMYLOID_BETA_BINDING,GO_AMYLOID_BETA_BINDING,,64,-0.434956,-1.273461,0.11729623,0.5918875,1.0,1941,"tags=30%, list=12%, signal=34%",
GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,,33,-0.31566137,-1.2734015,0.0,0.5912506,1.0,996,"tags=21%, list=6%, signal=23%",
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX,GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX,,27,-0.37285557,-1.2727367,0.0,0.5919973,1.0,4666,"tags=52%, list=29%, signal=73%",
GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,,22,-0.3379804,-1.2718672,0.11619048,0.5937366,1.0,4156,"tags=41%, list=26%, signal=55%",
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,,60,-0.51270163,-1.2716725,0.0,0.5935016,1.0,3290,"tags=50%, list=20%, signal=63%",
GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE,GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE,,21,-0.41465566,-1.2716492,0.0,0.59285843,1.0,2134,"tags=33%, list=13%, signal=38%",
GO_DENDRITE_CYTOPLASM,GO_DENDRITE_CYTOPLASM,,33,-0.43160638,-1.2715497,0.19583334,0.59232455,1.0,2755,"tags=45%, list=17%, signal=55%",
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,,46,-0.2873553,-1.271278,0.0,0.5919614,1.0,4035,"tags=37%, list=25%, signal=49%",
GO_RESPONSE_TO_CALCIUM_ION,GO_RESPONSE_TO_CALCIUM_ION,,127,-0.34289575,-1.2710948,0.0,0.5917833,1.0,3266,"tags=35%, list=20%, signal=44%",
GO_T_TUBULE,GO_T_TUBULE,,49,-0.50050265,-1.2710835,0.0,0.5910301,1.0,3808,"tags=53%, list=24%, signal=69%",
GO_AMINO_ACID_IMPORT,GO_AMINO_ACID_IMPORT,,25,-0.44291142,-1.2698505,0.0,0.5938681,1.0,3078,"tags=36%, list=19%, signal=44%",
GO_SYNAPTIC_VESICLE_PRIMING,GO_SYNAPTIC_VESICLE_PRIMING,,17,-0.5465047,-1.2696956,0.086134456,0.59349304,1.0,1093,"tags=41%, list=7%, signal=44%",
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,,25,-0.42197904,-1.2696527,0.10750507,0.5927946,1.0,2673,"tags=36%, list=17%, signal=43%",
GO_MITOCHONDRION_LOCALIZATION,GO_MITOCHONDRION_LOCALIZATION,,41,-0.4150341,-1.2695808,0.0,0.59223574,1.0,3912,"tags=46%, list=24%, signal=61%",
GO_P38MAPK_CASCADE,GO_P38MAPK_CASCADE,,38,-0.3597266,-1.269565,0.10131332,0.5914877,1.0,1179,"tags=18%, list=7%, signal=20%",
GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,,31,-0.41054988,-1.2692984,0.0,0.5919745,1.0,3673,"tags=48%, list=23%, signal=63%",
BIOCARTA_AGR_PATHWAY,BIOCARTA_AGR_PATHWAY,,30,-0.39071688,-1.2685884,0.09615385,0.5936628,1.0,4770,"tags=57%, list=30%, signal=80%",
GO_NEUROPILIN_BINDING,GO_NEUROPILIN_BINDING,,19,-0.5305637,-1.2679546,0.105788425,0.59476733,1.0,2679,"tags=53%, list=17%, signal=63%",
GO_SNARE_BINDING,GO_SNARE_BINDING,,98,-0.308883,-1.267767,0.084886126,0.5946771,1.0,2643,"tags=30%, list=16%, signal=35%",
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION,GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION,,57,-0.4142822,-1.2675315,0.1199187,0.5949172,1.0,3925,"tags=46%, list=24%, signal=60%",
GO_RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,GO_RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,,126,-0.388076,-1.2675112,0.10515873,0.594171,1.0,4333,"tags=48%, list=27%, signal=65%",
GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE,GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE,,22,-0.53496534,-1.2673346,0.08559499,0.59426075,1.0,1678,"tags=36%, list=10%, signal=41%",
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,,27,-0.3002178,-1.2672576,0.176,0.5935656,1.0,3696,"tags=26%, list=23%, signal=34%",
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,,48,-0.4018387,-1.2659421,0.082,0.59650826,1.0,4109,"tags=42%, list=26%, signal=56%",
GO_REGULATION_OF_ACTION_POTENTIAL,GO_REGULATION_OF_ACTION_POTENTIAL,,43,-0.4068918,-1.2659028,0.15856236,0.5958266,1.0,2861,"tags=40%, list=18%, signal=48%",
GO_STARTLE_RESPONSE,GO_STARTLE_RESPONSE,,24,-0.5275579,-1.2657356,0.28806585,0.59556824,1.0,2640,"tags=46%, list=16%, signal=55%",
GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT,GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT,,21,-0.42792165,-1.2652949,0.122,0.59590816,1.0,2556,"tags=33%, list=16%, signal=40%",
GO_ACTIVATION_OF_MAPKK_ACTIVITY,GO_ACTIVATION_OF_MAPKK_ACTIVITY,,49,-0.3501892,-1.2649888,0.0,0.5964564,1.0,2872,"tags=35%, list=18%, signal=42%",
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,,18,-0.5264538,-1.2649602,0.17669903,0.59577936,1.0,3658,"tags=56%, list=23%, signal=72%",
GO_RESPONSE_TO_PROSTAGLANDIN_E,GO_RESPONSE_TO_PROSTAGLANDIN_E,,16,-0.432751,-1.264787,0.103792414,0.59514815,1.0,3547,"tags=44%, list=22%, signal=56%",
GO_NEUROTRANSMITTER_SODIUM_SYMPORTER_ACTIVITY,GO_NEUROTRANSMITTER_SODIUM_SYMPORTER_ACTIVITY,,19,-0.48156437,-1.264775,0.0,0.5944586,1.0,1796,"tags=37%, list=11%, signal=41%",
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,,26,-0.49291822,-1.2647185,0.0,0.593874,1.0,4111,"tags=58%, list=26%, signal=77%",
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,,39,-0.3508053,-1.2646483,0.08151093,0.59330493,1.0,4325,"tags=49%, list=27%, signal=67%",
GO_RESPONSE_TO_PROSTAGLANDIN,GO_RESPONSE_TO_PROSTAGLANDIN,,22,-0.39447492,-1.2645152,0.10097087,0.5929492,1.0,3769,"tags=45%, list=23%, signal=59%",
GO_MYELIN_ASSEMBLY,GO_MYELIN_ASSEMBLY,,18,-0.42326397,-1.2638162,0.083333336,0.59442925,1.0,2964,"tags=33%, list=18%, signal=41%",
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,,46,-0.40825355,-1.263665,0.09380863,0.594137,1.0,2272,"tags=30%, list=14%, signal=35%",
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,,21,-0.45407864,-1.263609,0.0,0.59381735,1.0,4248,"tags=48%, list=26%, signal=65%",
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,,131,-0.31431806,-1.2634995,0.0,0.59327006,1.0,2667,"tags=28%, list=17%, signal=34%",
GO_CALMODULIN_BINDING,GO_CALMODULIN_BINDING,,172,-0.3586834,-1.2634075,0.106,0.59285975,1.0,4109,"tags=41%, list=26%, signal=55%",
BIOCARTA_MCALPAIN_PATHWAY,BIOCARTA_MCALPAIN_PATHWAY,,15,-0.48051846,-1.2632749,0.0,0.59236234,1.0,3237,"tags=53%, list=20%, signal=67%",
GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,,38,-0.438476,-1.2628208,0.11729623,0.5923368,1.0,2693,"tags=37%, list=17%, signal=44%",
KEGG_INOSITOL_PHOSPHATE_METABOLISM,KEGG_INOSITOL_PHOSPHATE_METABOLISM,,51,-0.36298516,-1.2628089,0.106,0.5916157,1.0,3421,"tags=39%, list=21%, signal=50%",
GO_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,GO_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,,81,-0.3787986,-1.262322,0.098425195,0.5920843,1.0,1743,"tags=27%, list=11%, signal=30%",
KEGG_LONG_TERM_DEPRESSION,KEGG_LONG_TERM_DEPRESSION,,55,-0.39388964,-1.2622828,0.12215321,0.5914894,1.0,4573,"tags=49%, list=28%, signal=68%",
GO_MULTICELLULAR_ORGANISMAL_SIGNALING,GO_MULTICELLULAR_ORGANISMAL_SIGNALING,,170,-0.4166525,-1.2622514,0.08151093,0.5908395,1.0,3808,"tags=46%, list=24%, signal=60%",
GO_CELL_FATE_DETERMINATION,GO_CELL_FATE_DETERMINATION,,36,-0.41384014,-1.2621708,0.19488189,0.59038514,1.0,895,"tags=22%, list=6%, signal=23%",
GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,,133,-0.37328556,-1.261909,0.0,0.5912578,1.0,3701,"tags=38%, list=23%, signal=48%",
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,,37,-0.41734374,-1.2613814,0.24,0.59174234,1.0,4208,"tags=54%, list=26%, signal=73%",
